class,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65
4,-1,24,-1,-1,50,-1,-1,25,-1,-1,51,-1,29,-1,-1,47,-1,-1,34,-1,-1,-1,-1,-1,-1,1.0,-1,-1,1.0,-1,7.0710678118654755,-1,-1,-1.0,-1,-1,3,0,0,1,0,0,0,0,0,0,0,36,0,0,0,30,28,0,0,0,0,0,-1,18.721645226849056,-1,-1.0,-1,-1,56
4,-1,42,-1,-1,30,-1,-1,43,-1,-1,56,-1,34,-1,-1,36,-1,-1,42,-1,-1,55,-1,-1,-1,1.0,-1,-1,26.0,-1,11.313708498984761,-1,-1,26.870057685088806,-1,-1,5,0,0,9,0,0,0,0,0,0,0,24,48,0,0,56,46,0,0,0,0,0,-1,3.905124837953327,-1,8.74642784226795,-1,-1,91
4,-1,38,-1,-1,29,-1,-1,41,-1,-1,55,-1,32,-1,-1,34,-1,-1,40,-1,-1,55,-1,-1,-1,3.0,-1,-1,26.0,-1,11.313708498984761,-1,-1,29.698484809834994,-1,-1,5,0,0,11,0,0,0,0,0,0,0,26,60,0,0,69,39,0,0,0,0,0,-1,2.0615528128088303,-1,8.631338250816034,-1,-1,103
4,-1,38,-1,-1,28,-1,-1,41,-1,-1,57,-1,32,-1,-1,36,-1,-1,40,-1,-1,54,-1,-1,-1,3.0,-1,-1,29.0,-1,11.313708498984761,-1,-1,25.45584412271571,-1,-1,5,0,0,9,0,0,0,0,0,0,0,46,60,0,0,66,13,0,0,0,0,0,-1,2.5495097567963922,-1,9.219544457292887,-1,-1,108
4,-1,32,-1,-1,29,-1,-1,34,-1,-1,57,-1,34,-1,-1,33,-1,-1,37,-1,-1,54,-1,-1,-1,2.0,-1,-1,28.0,-1,4.242640687119285,-1,-1,29.698484809834994,-1,-1,2,0,0,6,0,0,0,0,0,0,0,31,51,0,0,52,3,0,0,0,0,0,-1,7.615773105863909,-1,8.0,-1,-1,64
4,-1,37,-1,-1,25,-1,-1,38,-1,-1,55,-1,32,-1,-1,41,-1,-1,52,-1,-1,54,-1,-1,-1,1.0,-1,-1,30.0,-1,28.284271247461902,-1,-1,18.384776310850235,-1,-1,2,0,0,4,0,0,0,0,0,0,0,60,9,0,0,77,21,0,0,0,0,0,-1,2.5,-1,11.853269591129697,-1,-1,87
4,-1,38,-1,-1,23,-1,-1,40,-1,-1,54,-1,28,-1,-1,39,-1,-1,55,-1,-1,44,-1,-1,-1,2.0,-1,-1,31.0,-1,38.18376618407357,-1,-1,7.0710678118654755,-1,-1,9,0,0,6,0,0,0,0,0,0,0,86,20,0,0,47,48,0,0,0,0,0,-1,1.8027756377319946,-1,4.0,-1,-1,109
4,-1,34,-1,-1,24,-1,-1,37,-1,-1,50,-1,27,-1,-1,42,-1,-1,28,-1,-1,43,-1,-1,-1,3.0,-1,-1,26.0,-1,1.4142135623730951,-1,-1,1.4142135623730951,-1,-1,2,0,0,2,0,0,0,0,0,0,0,69,2,0,0,20,35,0,0,0,0,0,-1,5.408326913195984,-1,17.4928556845359,-1,-1,73
4,-1,39,-1,-1,24,-1,-1,42,-1,-1,53,-1,28,-1,-1,24,-1,-1,41,-1,-1,46,-1,-1,-1,3.0,-1,-1,29.0,-1,18.384776310850235,-1,-1,31.11269837220809,-1,-1,9,0,0,11,0,0,0,0,0,0,0,93,67,0,0,56,49,0,0,0,0,0,-1,1.5811388300841898,-1,9.513148795220223,-1,-1,143
4,-1,39,-1,-1,24,-1,-1,43,-1,-1,56,-1,27,-1,-1,35,-1,-1,41,-1,-1,45,-1,-1,-1,4.0,-1,-1,32.0,-1,19.79898987322333,-1,-1,14.142135623730951,-1,-1,6,0,0,5,0,0,0,0,0,0,0,75,56,0,0,54,42,0,0,0,0,0,-1,1.0,-1,7.810249675906654,-1,-1,117
4,-1,37,-1,-1,23,-1,-1,38,-1,-1,52,-1,27,-1,-1,43,-1,-1,38,-1,-1,45,-1,-1,-1,1.0,-1,-1,29.0,-1,15.556349186104045,-1,-1,2.8284271247461903,-1,-1,5,0,0,3,0,0,0,0,0,0,0,81,23,0,0,31,37,0,0,0,0,0,-1,3.5355339059327378,-1,11.76860229593982,-1,-1,86
4,-1,31,-1,-1,53,-1,-1,32,-1,-1,55,-1,25,-1,-1,51,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1,-1,2.0,-1,-1.0,-1,-1,-1.0,-1,-1,1,0,0,1,0,0,0,0,0,0,0,35,0,0,0,45,28,0,0,0,0,0,-1,16.3783393541592,-1,-1.0,-1,-1,54
4,-1,32,-1,-1,54,-1,-1,33,-1,-1,56,-1,26,-1,-1,48,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1,-1,2.0,-1,-1.0,-1,-1,-1.0,-1,-1,1,0,0,1,0,0,0,0,0,0,0,36,0,0,0,32,24,0,0,0,0,0,-1,16.77050983124842,-1,-1.0,-1,-1,48
4,-1,34,-1,-1,54,-1,-1,-1,-1,-1,55,-1,26,-1,-1,48,-1,-1,-1,-1,-1,49,-1,-1,-1,-1.0,-1,-1,1.0,-1,-1.0,-1,-1,1.4142135623730951,-1,-1,1,0,0,2,0,0,0,0,0,0,0,46,0,0,0,35,27,0,0,0,0,0,-1,-1.0,-1,-1.0,-1,-1,60
4,-1,33,-1,-1,52,-1,-1,-1,-1,-1,53,-1,-1,-1,-1,47,-1,-1,-1,-1,-1,48,-1,-1,-1,-1.0,-1,-1,1.0,-1,-1.0,-1,-1,1.4142135623730951,-1,-1,0,0,0,2,0,0,0,0,0,0,0,44,0,0,0,31,26,0,0,0,0,0,-1,-1.0,-1,-1.0,-1,-1,51
4,-1,43,-1,-1,27,-1,-1,49,-1,-1,56,-1,32,-1,-1,38,-1,-1,45,-1,-1,53,-1,-1,-1,6.0,-1,-1,29.0,-1,18.384776310850235,-1,-1,21.213203435596427,-1,-1,7,0,0,4,0,0,0,0,0,0,0,80,63,0,0,79,78,0,0,0,0,0,-1,6.18465843842649,-1,8.602325267042627,-1,-1,169
4,-1,27,-1,-1,25,-1,-1,40,-1,-1,56,-1,32,-1,-1,39,-1,-1,55,-1,-1,52,-1,-1,-1,13.0,-1,-1,31.0,-1,32.526911934581186,-1,-1,18.384776310850235,-1,-1,7,0,0,14,0,0,0,0,0,0,0,79,27,0,0,100,48,0,0,0,0,0,-1,6.519202405202649,-1,10.198039027185569,-1,-1,137
4,-1,36,-1,-1,22,-1,-1,40,-1,-1,56,-1,31,-1,-1,39,-1,-1,55,-1,-1,50,-1,-1,-1,4.0,-1,-1,34.0,-1,33.94112549695428,-1,-1,15.556349186104045,-1,-1,8,0,0,11,0,0,0,0,0,0,0,109,20,0,0,83,33,0,0,0,0,0,-1,2.23606797749979,-1,8.631338250816034,-1,-1,133
4,-1,26,-1,-1,25,-1,-1,45,-1,-1,56,-1,31,-1,-1,38,-1,-1,42,-1,-1,53,-1,-1,-1,19.0,-1,-1,31.0,-1,15.556349186104045,-1,-1,21.213203435596427,-1,-1,8,0,0,14,0,0,0,0,0,0,0,90,50,0,0,104,66,0,0,0,0,0,-1,4.527692569068709,-1,9.486832980505138,-1,-1,171
4,-1,27,-1,-1,22,-1,-1,41,-1,-1,56,-1,30,-1,-1,39,-1,-1,55,-1,-1,40,-1,-1,-1,14.0,-1,-1,34.0,-1,35.35533905932738,-1,-1,1.4142135623730951,-1,-1,8,0,0,2,0,0,0,0,0,0,0,98,15,0,0,89,63,0,0,0,0,0,-1,6.082762530298219,-1,4.242640687119285,-1,-1,141
4,-1,36,-1,-1,22,-1,-1,-1,-1,-1,53,-1,29,-1,-1,55,-1,-1,50,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,31.0,-1,29.698484809834994,-1,-1,-1.0,-1,-1,4,0,0,1,0,0,0,0,0,0,0,44,11,0,0,58,21,0,0,0,0,0,-1,-1.0,-1,-1.0,-1,-1,70
4,-1,26,-1,-1,25,-1,-1,36,-1,-1,56,-1,31,-1,-1,41,-1,-1,53,-1,-1,51,-1,-1,-1,10.0,-1,-1,31.0,-1,31.11269837220809,-1,-1,14.142135623730951,-1,-1,2,0,0,11,0,0,0,0,0,0,0,29,11,0,0,63,18,0,0,0,0,0,-1,9.013878188659973,-1,9.848857801796104,-1,-1,72
4,-1,25,-1,-1,56,-1,-1,33,-1,-1,-1,-1,27,-1,-1,51,-1,-1,55,-1,-1,52,-1,-1,-1,8.0,-1,-1,-1.0,-1,39.59797974644666,-1,-1,1.4142135623730951,-1,-1,2,0,0,2,0,0,0,0,0,0,0,27,0,0,0,46,22,0,0,0,0,0,-1,-1.0,-1,17.10263137648707,-1,-1,48
4,-1,26,-1,-1,25,-1,-1,40,-1,-1,56,-1,30,-1,-1,40,-1,-1,55,-1,-1,55,-1,-1,-1,14.0,-1,-1,31.0,-1,35.35533905932738,-1,-1,21.213203435596427,-1,-1,3,0,0,6,0,0,0,0,0,0,0,37,20,0,0,77,29,0,0,0,0,0,-1,7.0178344238090995,-1,12.083045973594572,-1,-1,94
4,-1,39,-1,-1,23,-1,-1,43,-1,-1,55,-1,28,-1,-1,39,-1,-1,40,-1,-1,48,-1,-1,-1,4.0,-1,-1,32.0,-1,16.97056274847714,-1,-1,12.727922061357855,-1,-1,4,0,0,10,0,0,0,0,0,0,0,72,35,0,0,44,42,0,0,0,0,0,-1,1.4142135623730951,-1,9.617692030835672,-1,-1,105
4,-1,31,-1,-1,53,-1,-1,32,-1,-1,55,-1,25,-1,-1,47,-1,-1,26,-1,-1,-1,-1,-1,-1,1.0,-1,-1,2.0,-1,1.4142135623730951,-1,-1,-1.0,-1,-1,2,0,0,1,0,0,0,0,0,0,0,52,0,0,0,45,40,0,0,0,0,0,-1,16.3783393541592,-1,-1.0,-1,-1,68
4,-1,30,-1,-1,54,-1,-1,-1,-1,-1,55,-1,25,-1,-1,48,-1,-1,55,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,1.0,-1,42.42640687119285,-1,-1,-1.0,-1,-1,3,0,0,1,0,0,0,0,0,0,0,38,0,0,0,45,58,0,0,0,0,0,-1,-1.0,-1,-1.0,-1,-1,76
4,-1,30,-1,-1,53,-1,-1,31,-1,-1,55,-1,25,-1,-1,47,-1,-1,26,-1,-1,48,-1,-1,-1,1.0,-1,-1,2.0,-1,1.4142135623730951,-1,-1,1.4142135623730951,-1,-1,2,0,0,2,0,0,0,0,0,0,0,43,0,0,0,49,39,0,0,0,0,0,-1,16.91892431568863,-1,22.80350850198276,-1,-1,65
4,-1,29,-1,-1,53,-1,-1,30,-1,-1,55,-1,25,-1,-1,48,-1,-1,26,-1,-1,-1,-1,-1,-1,1.0,-1,-1,2.0,-1,1.4142135623730951,-1,-1,-1.0,-1,-1,2,0,0,1,0,0,0,0,0,0,0,52,0,0,0,44,40,0,0,0,0,0,-1,17.5,-1,-1.0,-1,-1,71
4,-1,28,-1,-1,51,-1,-1,30,-1,-1,54,-1,25,-1,-1,48,-1,-1,26,-1,-1,49,-1,-1,-1,2.0,-1,-1,3.0,-1,1.4142135623730951,-1,-1,1.4142135623730951,-1,-1,2,0,0,2,0,0,0,0,0,0,0,52,0,0,0,60,38,0,0,0,0,0,-1,16.650825805346713,-1,23.53720459187964,-1,-1,83
4,-1,30,-1,-1,38,-1,-1,41,-1,-1,56,-1,28,-1,-1,38,-1,-1,54,-1,-1,47,-1,-1,-1,11.0,-1,-1,18.0,-1,36.76955262170047,-1,-1,12.727922061357855,-1,-1,9,0,0,10,0,0,0,0,0,0,0,109,4,0,0,90,52,0,0,0,0,0,-1,8.32165848854662,-1,4.743416490252569,-1,-1,131
4,-1,36,-1,-1,22,-1,-1,47,-1,-1,57,-1,28,-1,-1,37,-1,-1,55,-1,-1,41,-1,-1,-1,11.0,-1,-1,35.0,-1,38.18376618407357,-1,-1,5.656854249492381,-1,-1,15,0,0,5,0,0,0,0,0,0,0,152,25,0,0,93,111,0,0,0,0,0,-1,1.5811388300841898,-1,2.9154759474226504,-1,-1,196
4,-1,31,-1,-1,22,-1,-1,40,-1,-1,56,-1,28,-1,-1,40,-1,-1,54,-1,-1,51,-1,-1,-1,9.0,-1,-1,34.0,-1,36.76955262170047,-1,-1,15.556349186104045,-1,-1,8,0,0,12,0,0,0,0,0,0,0,127,3,0,0,115,61,0,0,0,0,0,-1,4.6097722286464435,-1,8.74642784226795,-1,-1,163
4,-1,28,-1,-1,54,-1,-1,35,-1,-1,57,-1,28,-1,-1,42,-1,-1,55,-1,-1,47,-1,-1,-1,7.0,-1,-1,3.0,-1,38.18376618407357,-1,-1,7.0710678118654755,-1,-1,5,0,0,6,0,0,0,0,0,0,0,80,0,0,0,95,62,0,0,0,0,0,-1,17.67766952966369,-1,7.615773105863909,-1,-1,124
4,-1,35,-1,-1,53,-1,-1,36,-1,-1,54,-1,25,-1,-1,50,-1,-1,37,-1,-1,51,-1,-1,-1,1.0,-1,-1,1.0,-1,16.97056274847714,-1,-1,1.4142135623730951,-1,-1,6,0,0,2,0,0,0,0,0,0,0,78,0,0,0,65,38,0,0,0,0,0,-1,14.230249470757707,-1,19.6596032513375,-1,-1,98
4,-1,34,-1,-1,22,-1,-1,37,-1,-1,56,-1,26,-1,-1,41,-1,-1,27,-1,-1,52,-1,-1,-1,3.0,-1,-1,34.0,-1,1.4142135623730951,-1,-1,15.556349186104045,-1,-1,2,0,0,12,0,0,0,0,0,0,0,87,12,0,0,89,47,0,0,0,0,0,-1,4.6097722286464435,-1,20.8806130178211,-1,-1,125
4,-1,37,-1,-1,54,-1,-1,39,-1,-1,56,-1,27,-1,-1,40,-1,-1,-1,-1,-1,41,-1,-1,-1,2.0,-1,-1,2.0,-1,-1.0,-1,-1,1.4142135623730951,-1,-1,1,0,0,2,0,0,0,0,0,0,0,63,0,0,0,40,37,0,0,0,0,0,-1,15.132745950421556,-1,-1.0,-1,-1,84
4,-1,36,-1,-1,54,-1,-1,-1,-1,-1,55,-1,29,-1,-1,48,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,1.0,-1,-1.0,-1,-1,-1.0,-1,-1,1,0,0,1,0,0,0,0,0,0,0,48,0,0,0,32,21,0,0,0,0,0,-1,-1.0,-1,-1.0,-1,-1,61
4,-1,25,-1,-1,41,-1,-1,30,-1,-1,57,-1,29,-1,-1,41,-1,-1,55,-1,-1,-1,-1,-1,-1,5.0,-1,-1,16.0,-1,36.76955262170047,-1,-1,-1.0,-1,-1,2,0,0,1,0,0,0,0,0,0,0,45,0,0,0,44,47,0,0,0,0,0,-1,15.402921800749363,-1,-1.0,-1,-1,79
4,-1,35,-1,-1,54,-1,-1,36,-1,-1,55,-1,27,-1,-1,46,-1,-1,37,-1,-1,47,-1,-1,-1,1.0,-1,-1,1.0,-1,14.142135623730951,-1,-1,1.4142135623730951,-1,-1,4,0,0,2,0,0,0,0,0,0,0,49,0,0,0,36,21,0,0,0,0,0,-1,15.182226450688976,-1,14.508618128546908,-1,-1,62
4,-1,38,-1,-1,22,-1,-1,42,-1,-1,57,-1,26,-1,-1,36,-1,-1,55,-1,-1,54,-1,-1,-1,4.0,-1,-1,35.0,-1,41.012193308819754,-1,-1,25.45584412271571,-1,-1,12,0,0,14,0,0,0,0,0,0,0,90,40,0,0,106,54,0,0,0,0,0,-1,0.5,-1,7.905694150420948,-1,-1,156
4,-1,35,-1,-1,54,-1,-1,38,-1,-1,-1,-1,27,-1,-1,42,-1,-1,55,-1,-1,44,-1,-1,-1,3.0,-1,-1,-1.0,-1,39.59797974644666,-1,-1,2.8284271247461903,-1,-1,2,0,0,3,0,0,0,0,0,0,0,53,0,0,0,35,38,0,0,0,0,0,-1,-1.0,-1,5.385164807134504,-1,-1,64
4,-1,35,-1,-1,54,-1,-1,37,-1,-1,56,-1,25,-1,-1,47,-1,-1,-1,-1,-1,48,-1,-1,-1,2.0,-1,-1,2.0,-1,-1.0,-1,-1,1.4142135623730951,-1,-1,1,0,0,2,0,0,0,0,0,0,0,63,0,0,0,55,26,0,0,0,0,0,-1,15.524174696260024,-1,-1.0,-1,-1,74
4,-1,34,-1,-1,53,-1,-1,36,-1,-1,54,-1,25,-1,-1,48,-1,-1,26,-1,-1,49,-1,-1,-1,2.0,-1,-1,1.0,-1,1.4142135623730951,-1,-1,1.4142135623730951,-1,-1,2,0,0,2,0,0,0,0,0,0,0,60,0,0,0,49,27,0,0,0,0,0,-1,14.396180048887969,-1,23.53720459187964,-1,-1,73
4,-1,27,-1,-1,22,-1,-1,33,-1,-1,55,-1,28,-1,-1,42,-1,-1,31,-1,-1,50,-1,-1,-1,6.0,-1,-1,33.0,-1,4.242640687119285,-1,-1,11.313708498984761,-1,-1,4,0,0,9,0,0,0,0,0,0,0,130,5,0,0,117,49,0,0,0,0,0,-1,10.111874208078342,-1,16.867127793433,-1,-1,160
4,-1,29,-1,-1,53,-1,-1,34,-1,-1,55,-1,28,-1,-1,45,-1,-1,55,-1,-1,49,-1,-1,-1,5.0,-1,-1,2.0,-1,38.18376618407357,-1,-1,5.656854249492381,-1,-1,5,0,0,5,0,0,0,0,0,0,0,112,0,0,0,95,52,0,0,0,0,0,-1,16.3783393541592,-1,10.977249200050075,-1,-1,131
4,-1,29,-1,-1,24,-1,-1,36,-1,-1,57,-1,28,-1,-1,42,-1,-1,55,-1,-1,50,-1,-1,-1,7.0,-1,-1,33.0,-1,38.18376618407357,-1,-1,11.313708498984761,-1,-1,5,0,0,9,0,0,0,0,0,0,0,116,30,0,0,121,53,0,0,0,0,0,-1,7.516648189186454,-1,9.617692030835672,-1,-1,174
4,-1,28,-1,-1,22,-1,-1,37,-1,-1,54,-1,27,-1,-1,45,-1,-1,55,-1,-1,48,-1,-1,-1,9.0,-1,-1,32.0,-1,39.59797974644666,-1,-1,4.242640687119285,-1,-1,6,0,0,4,0,0,0,0,0,0,0,162,28,0,0,126,67,0,0,0,0,0,-1,7.762087348130012,-1,10.124228365658293,-1,-1,198
4,-1,30,-1,-1,23,-1,-1,38,-1,-1,57,-1,28,-1,-1,41,-1,-1,31,-1,-1,51,-1,-1,-1,8.0,-1,-1,34.0,-1,4.242640687119285,-1,-1,14.142135623730951,-1,-1,4,0,0,11,0,0,0,0,0,0,0,140,21,0,0,142,39,0,0,0,0,0,-1,6.0,-1,16.867127793433,-1,-1,171
4,-1,33,-1,-1,22,-1,-1,44,-1,-1,57,-1,29,-1,-1,38,-1,-1,55,-1,-1,41,-1,-1,-1,11.0,-1,-1,35.0,-1,36.76955262170047,-1,-1,4.242640687119285,-1,-1,11,0,0,4,0,0,0,0,0,0,0,114,36,0,0,76,83,0,0,0,0,0,-1,1.5811388300841898,-1,3.5355339059327378,-1,-1,170
4,-1,24,-1,-1,26,-1,-1,44,-1,-1,57,-1,31,-1,-1,39,-1,-1,44,-1,-1,41,-1,-1,-1,20.0,-1,-1,31.0,-1,18.384776310850235,-1,-1,2.8284271247461903,-1,-1,9,0,0,3,0,0,0,0,0,0,0,104,43,0,0,99,86,0,0,0,0,0,-1,6.18465843842649,-1,2.9154759474226504,-1,-1,173
4,-1,40,-1,-1,27,-1,-1,44,-1,-1,57,-1,31,-1,-1,24,-1,-1,42,-1,-1,54,-1,-1,-1,4.0,-1,-1,30.0,-1,15.556349186104045,-1,-1,42.42640687119285,-1,-1,11,0,0,18,0,0,0,0,0,0,0,83,69,0,0,129,51,0,0,0,0,0,-1,2.8284271247461903,-1,4.301162633521313,-1,-1,178
4,-1,29,-1,-1,24,-1,-1,38,-1,-1,57,-1,29,-1,-1,41,-1,-1,55,-1,-1,42,-1,-1,-1,9.0,-1,-1,33.0,-1,36.76955262170047,-1,-1,1.4142135623730951,-1,-1,4,0,0,2,0,0,0,0,0,0,0,90,18,0,0,100,52,0,0,0,0,0,-1,6.519202405202649,-1,4.527692569068709,-1,-1,142
4,-1,30,-1,-1,51,-1,-1,34,-1,-1,53,-1,27,-1,-1,44,-1,-1,29,-1,-1,47,-1,-1,-1,4.0,-1,-1,2.0,-1,2.8284271247461903,-1,-1,4.242640687119285,-1,-1,3,0,0,4,0,0,0,0,0,0,0,90,0,0,0,63,44,0,0,0,0,0,-1,14.422205101855956,-1,18.34393632784414,-1,-1,107
4,-1,33,-1,-1,50,-1,-1,36,-1,-1,52,-1,26,-1,-1,43,-1,-1,55,-1,-1,49,-1,-1,-1,3.0,-1,-1,2.0,-1,41.012193308819754,-1,-1,8.48528137423857,-1,-1,6,0,0,6,0,0,0,0,0,0,0,115,0,0,0,73,44,0,0,0,0,0,-1,12.298373876248844,-1,9.300537618869138,-1,-1,117
4,-1,31,-1,-1,50,-1,-1,33,-1,-1,52,-1,28,-1,-1,44,-1,-1,29,-1,-1,46,-1,-1,-1,2.0,-1,-1,2.0,-1,1.4142135623730951,-1,-1,2.8284271247461903,-1,-1,2,0,0,3,0,0,0,0,0,0,0,74,0,0,0,41,33,0,0,0,0,0,-1,13.601470508735444,-1,17.392527130926087,-1,-1,85
4,-1,31,-1,-1,49,-1,-1,34,-1,-1,52,-1,27,-1,-1,43,-1,-1,55,-1,-1,46,-1,-1,-1,3.0,-1,-1,3.0,-1,39.59797974644666,-1,-1,4.242640687119285,-1,-1,4,0,0,4,0,0,0,0,0,0,0,99,0,0,0,57,47,0,0,0,0,0,-1,12.90348790056394,-1,7.3824115301167,-1,-1,111
4,-1,36,-1,-1,22,-1,-1,40,-1,-1,54,-1,28,-1,-1,39,-1,-1,40,-1,-1,49,-1,-1,-1,4.0,-1,-1,32.0,-1,16.97056274847714,-1,-1,14.142135623730951,-1,-1,11,0,0,11,0,0,0,0,0,0,0,138,18,0,0,92,48,0,0,0,0,0,-1,2.8284271247461903,-1,10.04987562112089,-1,-1,160
4,-1,28,-1,-1,23,-1,-1,31,-1,-1,53,-1,29,-1,-1,49,-1,-1,32,-1,-1,50,-1,-1,-1,3.0,-1,-1,30.0,-1,4.242640687119285,-1,-1,1.4142135623730951,-1,-1,4,0,0,2,0,0,0,0,0,0,0,98,3,0,0,94,36,0,0,0,0,0,-1,10.688779163215974,-1,19.026297590440446,-1,-1,121
4,-1,31,-1,-1,54,-1,-1,37,-1,-1,55,-1,24,-1,-1,42,-1,-1,30,-1,-1,48,-1,-1,-1,6.0,-1,-1,1.0,-1,8.48528137423857,-1,-1,8.48528137423857,-1,-1,4,0,0,7,0,0,0,0,0,0,0,121,0,0,0,95,38,0,0,0,0,0,-1,15.692354826475215,-1,19.313207915827967,-1,-1,136
4,-1,32,-1,-1,22,-1,-1,36,-1,-1,56,-1,26,-1,-1,43,-1,-1,29,-1,-1,44,-1,-1,-1,4.0,-1,-1,34.0,-1,4.242640687119285,-1,-1,1.4142135623730951,-1,-1,4,0,0,2,0,0,0,0,0,0,0,115,3,0,0,71,47,0,0,0,0,0,-1,6.082762530298219,-1,17.88854381999832,-1,-1,128
4,-1,31,-1,-1,22,-1,-1,35,-1,-1,54,-1,29,-1,-1,43,-1,-1,31,-1,-1,45,-1,-1,-1,4.0,-1,-1,32.0,-1,2.8284271247461903,-1,-1,2.8284271247461903,-1,-1,3,0,0,3,0,0,0,0,0,0,0,81,16,0,0,58,42,0,0,0,0,0,-1,7.280109889280518,-1,14.866068747318506,-1,-1,106
4,-1,43,-1,-1,22,-1,-1,45,-1,-1,55,-1,26,-1,-1,37,-1,-1,43,-1,-1,-1,-1,-1,-1,2.0,-1,-1,33.0,-1,24.041630560342615,-1,-1,-1.0,-1,-1,6,0,0,1,0,0,0,0,0,0,0,64,14,0,0,28,48,0,0,0,0,0,-1,4.272001872658765,-1,-1.0,-1,-1,81
4,-1,40,-1,-1,23,-1,-1,42,-1,-1,53,-1,27,-1,-1,35,-1,-1,41,-1,-1,45,-1,-1,-1,2.0,-1,-1,30.0,-1,19.79898987322333,-1,-1,14.142135623730951,-1,-1,5,0,0,6,0,0,0,0,0,0,0,56,25,0,0,45,26,0,0,0,0,0,-1,2.23606797749979,-1,7.810249675906654,-1,-1,79
4,-1,46,-1,-1,23,-1,-1,48,-1,-1,53,-1,27,-1,-1,36,-1,-1,45,-1,-1,-1,-1,-1,-1,2.0,-1,-1,30.0,-1,25.45584412271571,-1,-1,-1.0,-1,-1,5,0,0,1,0,0,0,0,0,0,0,64,32,0,0,13,73,0,0,0,0,0,-1,7.280109889280518,-1,-1.0,-1,-1,95
4,-1,37,-1,-1,22,-1,-1,-1,-1,-1,55,-1,28,-1,-1,42,-1,-1,-1,-1,-1,46,-1,-1,-1,-1.0,-1,-1,33.0,-1,-1.0,-1,-1,5.656854249492381,-1,-1,1,0,0,5,0,0,0,0,0,0,0,78,3,0,0,51,28,0,0,0,0,0,-1,-1.0,-1,-1.0,-1,-1,82
4,-1,36,-1,-1,23,-1,-1,38,-1,-1,56,-1,27,-1,-1,41,-1,-1,38,-1,-1,48,-1,-1,-1,2.0,-1,-1,33.0,-1,15.556349186104045,-1,-1,9.899494936611665,-1,-1,5,0,0,8,0,0,0,0,0,0,0,92,6,0,0,72,29,0,0,0,0,0,-1,3.0413812651491097,-1,12.165525060596439,-1,-1,99
4,-1,30,-1,-1,26,-1,-1,43,-1,-1,55,-1,31,-1,-1,37,-1,-1,42,-1,-1,46,-1,-1,-1,13.0,-1,-1,29.0,-1,15.556349186104045,-1,-1,12.727922061357855,-1,-1,10,0,0,9,0,0,0,0,0,0,0,125,71,0,0,92,83,0,0,0,0,0,-1,3.5355339059327378,-1,5.0990195135927845,-1,-1,194
4,-1,32,-1,-1,22,-1,-1,40,-1,-1,57,-1,28,-1,-1,39,-1,-1,55,-1,-1,52,-1,-1,-1,8.0,-1,-1,35.0,-1,38.18376618407357,-1,-1,18.384776310850235,-1,-1,14,0,0,14,0,0,0,0,0,0,0,168,16,0,0,156,82,0,0,0,0,0,-1,4.031128874149275,-1,8.94427190999916,-1,-1,220
4,-1,33,-1,-1,53,-1,-1,39,-1,-1,57,-1,27,-1,-1,40,-1,-1,55,-1,-1,50,-1,-1,-1,6.0,-1,-1,4.0,-1,39.59797974644666,-1,-1,14.142135623730951,-1,-1,15,0,0,11,0,0,0,0,0,0,0,152,0,0,0,138,58,0,0,0,0,0,-1,15.524174696260024,-1,8.06225774829855,-1,-1,179
4,-1,34,-1,-1,22,-1,-1,41,-1,-1,57,-1,29,-1,-1,40,-1,-1,55,-1,-1,47,-1,-1,-1,7.0,-1,-1,35.0,-1,36.76955262170047,-1,-1,9.899494936611665,-1,-1,11,0,0,6,0,0,0,0,0,0,0,139,29,0,0,110,88,0,0,0,0,0,-1,2.5495097567963922,-1,6.670832032063167,-1,-1,185
4,-1,32,-1,-1,55,-1,-1,35,-1,-1,57,-1,28,-1,-1,44,-1,-1,52,-1,-1,46,-1,-1,-1,3.0,-1,-1,2.0,-1,33.94112549695428,-1,-1,2.8284271247461903,-1,-1,3,0,0,3,0,0,0,0,0,0,0,89,0,0,0,65,50,0,0,0,0,0,-1,17.269916039170543,-1,7.810249675906654,-1,-1,105
4,-1,29,-1,-1,54,-1,-1,32,-1,-1,56,-1,27,-1,-1,51,-1,-1,29,-1,-1,53,-1,-1,-1,3.0,-1,-1,2.0,-1,2.8284271247461903,-1,-1,2.8284271247461903,-1,-1,3,0,0,3,0,0,0,0,0,0,0,88,0,0,0,100,39,0,0,0,0,0,-1,17.755280904564703,-1,24.020824298928627,-1,-1,122
